year,line,station,longitude,latitude,standard.haul.factor,volume.water.strained,station.depth,temp_surf,sal_surf,oxygen_surf,steta_surf.x,chla_surf,temp_100m,sal_100m,oxygen_100m,steta_surf.y,chla_100m,hard_outcrop.pavement,mixed,soft_sediment,cca,pair_no,auriculatus,aurora,caurinus,chlorostictus,constellatus,crameri,crocotulus,dalli,did.not.work,diploproa,elongatus,ensifer,entomelas,flavidus,gilli,goodei,helvomaculatus,hopkinsi,jordani,levis,macdonaldi,melanostomus,miniatus,moseri,mystinus,ovalis,paucispinis,phillipsi,rastrelliger,rosaceus,rosenblatti,ruberrimus,rubrivinctus,rufinanus,rufus,saxicola,semicinctus,serranoides,simulator,wilsoni,prop_dnw
2007,93.3,35,-117.8733333,32.675,4.59,460.2,613,15.51333333,33.57566667,5.68,24.76333333,1.903333333,14.50470588,33.572,5.08125,24.981875,1.255625,1,0,0,in_cca,pair6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,80,60,-121.15,34.14833333,4.83,426.2,2205,13.19,33.5745,6.23,25.255,1.23,11.75181818,33.63509091,4.999,25.56818182,0.667272727,0,0,1,out_cca,not_paired,0,0,0,0,0,0,0,0,4.83,0,0,0,0,0,0,0,0,0,0,4.83,0,0,0,0,0,0,9.66,0,0,0,0,0,0,0,4.83,4.83,0,0,0,4.83,0.142857143
2007,80,55,-120.805,34.315,5.13,416.7,830,12.94,33.57533333,6.045,25.295,2.165,11.82076923,33.67869231,4.234166667,25.61666667,1.023333333,0,0,1,out_cca,not_paired,0,0,0,0,0,0,5.13,0,5.13,0,5.13,0,0,0,0,10.26,0,10.26,46.17,0,0,0,0,0,5.13,0,5.13,0,0,0,0,0,0,0,0,0,0,0,0,5.13,0.052631579
2007,80,51,-120.5266667,34.44666667,4.65,148.4,74,13.6,33.55766667,5.906666667,25.15666667,1.683333333,13.23888889,33.57288889,5.415555556,25.24,0.9,0.455445545,0,0.544554455,out_cca,not_paired,0,0,18.6,0,0,0,0,0,4.65,0,0,0,0,0,0,4.65,0,13.95,60.45,0,0,0,0,0,13.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,0.038461538
2007,76.7,49,-120.7783333,35.08166667,4.69,135.9,69,12.9175,33.55925,6,25.29333333,0.736666667,12.67384615,33.58423077,5.565833333,25.36666667,0.69,0.46,0.54,0,out_cca,not_paired,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69,0,0,0,0,0,0,0,0,0,0,0,0,4.69,0,0,0
2007,76.7,51,-120.9166667,35.02333333,4.78,429.9,216,13.12,33.5525,6.07,25.245,0.68,12.45928571,33.60435714,5.092307692,25.42692308,0.467692308,0,0,1,out_cca,not_paired,0,0,0,0,0,0,0,0,4.78,0,0,0,0,0,0,9.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333
2007,76.7,55,-121.1966667,34.88833333,5.28,394.4,564,13.06,33.54733333,6.04,25.255,0.48,11.81,33.69075,3.997,25.63545455,0.326,0.01010101,0,0.98989899,out_cca,not_paired,0,5.28,5.28,0,0,0,0,0,0,0,5.28,0,5.28,0,0,0,0,5.28,42.24,0,0,0,0,0,15.84,0,5.28,0,0,0,0,0,0,0,0,5.28,0,0,0,0,0
2007,93.3,40,-118.2166667,32.50833333,4.44,487.4,1622,15.43,33.5615,5.76,24.77,1.595,13.92133333,33.52906667,5.132142857,25.07214286,0.905,0.101010101,0.898989899,0,out_cca,pair3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,76.7,60,-121.5466667,34.72166667,5.05,418.5,894,12.745,33.351,6.2,25.165,0.7,11.64636364,33.44390909,5.039,25.44090909,0.346,0,0,1,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,93.3,45,-118.5516667,32.35,4.38,486.5,1311,15.16,33.538,5.745,24.81,1.465,13.64769231,33.52615385,5.024615385,25.10846154,0.82,0.584158416,0.415841584,0,out_cca,pair1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,93.3,50,-118.8933333,32.18,4.48,478,1486,14.92,33.555,5.855,24.88,2.49,13.434,33.5616,4.978,25.18133333,1.420666667,0,1,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0,0,0,0,0,0,0
2008,93.3,26.7,-117.3066667,32.95666667,4.11,136.6,82,13.09666667,33.46833333,5.633333333,25.18666667,1.683333333,13.02461538,33.47146154,5.553846154,25.20615385,1.344615385,0.782608696,0.217391304,0,out_cca,pair5,0,0,0,0,0,0,0,0,4.11,0,0,0,0,0,0,0,0,28.77,4.11,0,0,0,0,0,0,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
2008,93.3,60,-119.57,31.84666667,4.99,427.7,2600,14.51,33.272,5.86,24.75,0.53,14.01,33.28183333,5.7425,24.85833333,0.445,NA,NA,NA,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,90,60,-119.96,32.41666667,4.66,456.8,850,13.445,33.3485,5.925,25.025,0.78,11.85333333,33.49033333,5.018,25.43333333,0.540666667,0.868686869,0.131313131,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,90,53,-119.4833333,32.65166667,4.8,444.1,1342,14.11,33.326,5.94,24.87,0.62,12.52363636,33.40618182,5.104545455,25.24181818,0.301818182,0.408163265,0.591836735,0,in_cca,pair4,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0
2008,90,45,-118.9366667,32.91833333,4.74,441.9,1730,13.87,33.4505,6.14,25.015,0.94,12.324,33.58153333,4.619333333,25.41733333,0.536,0,1,0,in_cca,pair3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,90,37,-118.3866667,33.185,4.77,440.8,1198,14.11,33.4485,6.255,24.965,1.66,12.50583333,33.54975,4.760833333,25.3575,0.731666667,0,1,0,out_cca,not_paired,0,0,0,0,0,0,0,0,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77,0.5
2008,90,35,-118.25,33.25166667,4.83,429.8,324,13.91666667,33.466,6.143333333,25.02,1.26,12.29692308,33.58869231,4.539230769,25.42846154,0.545384615,0.711538462,0.288461538,0,out_cca,pair6,0,0,0,0,0,0,0,0,9.66,0,0,0,0,0,0,0,0,19.32,67.62,4.83,0,0,0,0,0,0,24.15,0,0,0,0,0,0,0,9.66,4.83,0,0,0,4.83,0.066666667
2008,90,30,-117.9066667,33.41833333,5.14,414.4,622,14.04,33.48625,6.1175,25.01,0.9475,12.51464286,33.62067857,4.375357143,25.41071429,0.382142857,0.313131313,0.353535354,0.333333333,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,90,28,-117.7683333,33.485,4.41,126.2,81,13.63333333,33.38966667,5.753333333,25.01666667,1.486666667,12.40375,33.5195,4.4625,25.31142857,0.6425,0.164556962,0.835443038,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.23,0,0,0,0,0
2008,93.3,28,-117.395,32.91833333,5,428.6,637,13.31,33.491,5.59,25.16,1.32,12.35071429,33.6285,4.095714286,25.45285714,0.662142857,0,0.85,0.15,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,86.7,33,-118.4883333,33.89,4.24,98.5,58,13.64,33.46733333,6.036666667,25.08,1.77,12.90125,33.496125,5.2,25.2425,1.0275,0.153061224,0,0.846938776,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,4.24,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,86.7,35,-118.6283333,33.82333333,4.83,446.3,665,13.77,33.431,6.16,25.025,2.88,12.5375,33.50008333,4.775833333,25.31916667,0.8575,0.01980198,0.95049505,0.02970297,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66,82.11,0,0,0,0,0,0,4.83,14.49,0,0,0,0,0,0,0,0,0,0,0,0,43.47,0
2008,86.7,40,-118.9733333,33.65666667,4.91,433.5,762,13.765,33.4805,6.17,25.06,1.32,11.70727273,33.61672727,4.291818182,25.56272727,0.415454545,0.646464646,0.353535354,0,in_cca,pair1,0,0,0,0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,19.64,4.91,0,0,0,0,0,0,4.91,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,86.7,45,-119.3166667,33.49,5.07,423.9,1600,13.594,33.489,6.056,25.11,0.895,11.60241379,33.63137931,4.45137931,25.6075,0.3525,0.247524752,0.752475248,0,in_cca,pair2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,93.3,30,-117.5316667,32.84666667,4.77,442.1,859,13.67,33.4605,5.845,25.065,0.875,11.92615385,33.61392308,3.995384615,25.51846154,0.337692308,0,0.929292929,0.070707071,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,86.7,50,-119.6633333,33.32333333,4.42,127.2,75,12.8725,33.53275,6.185,25.28333333,1.983333333,11.947,33.5981,5.119,25.53333333,1.025555556,1,0,0,in_cca,pair5,0,0,0,0,0,0,0,0,17.68,0,0,0,4.42,0,0,0,0,282.88,0,0,0,0,0,8.84,4.42,13.26,8.84,0,0,0,0,0,0,0,8.84,0,0,0,0,13.26,0.048780488
2008,83.3,51,-120.1316667,33.87833333,4.2,180,107,13.45,33.49033333,5.906666667,25.13666667,0.5,11.60647059,33.66429412,4.236470588,25.61352941,0.38,0.804597701,0.195402299,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,83.3,55,-120.4083333,33.74666667,4.81,446.1,995,12.62,33.557,5.62,25.35,1.065,11.44076923,33.66815385,4.359166667,25.67833333,0.548333333,0.525252525,0.474747475,0,out_cca,pair2,0,0,0,0,0,0,4.81,0,0,0,0,4.81,0,0,0,0,0,14.43,9.62,4.81,0,0,4.81,0,0,0,33.67,0,0,0,0,0,0,0,0,4.81,0,0,0,9.62,0
2008,83.3,40.6,-119.4083333,34.22333333,3.88,54,34,13.32666667,33.47,6.14,25.14666667,2.77,13.17428571,33.47214286,5.94,25.17666667,2.171666667,0,1,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,83.3,42,-119.5083333,34.17833333,4.66,182.5,115,13.08333333,33.50766667,5.82,25.215,1.535,12.03714286,33.61471429,4.423076923,25.52538462,0.696153846,0,0.95,0.05,out_cca,not_paired,0,0,0,0,0,0,0,0,4.66,0,0,0,0,0,0,0,0,0,46.6,0,0,0,0,0,0,9.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077
2008,81.8,46.9,-120.0266667,34.27666667,5.15,414.8,586,12.85,33.5275,5.79,25.28,1.285,11.16769231,33.69992308,4.085384615,25.73153846,0.510769231,0,0.598214286,0.401785714,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,0,10.3,10.3,0,0,0,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,0
2008,80,51,-120.5233333,34.44666667,4.21,131.2,75,12.70333333,33.50733333,5.556666667,25.29333333,1.846666667,12.39333333,33.54066667,5.205555556,25.38111111,1.314444444,0.455445545,0,0.544554455,out_cca,not_paired,0,0,12.63,0,0,0,0,0,4.21,0,0,0,0,0,0,4.21,0,12.63,399.95,0,0,0,0,0,8.42,4.21,0,0,0,0,0,0,0,0,0,4.21,0,0,0,0,0.009345794
2008,80,55,-120.8,34.31833333,4.85,439,845,12.67,33.541,6.005,25.33,2.145,11.25,33.673,4.051538462,25.69307692,0.516923077,0,0,1,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,14.55,0,0,0,0,4.85,9.7,0,0,0,0,0,4.85,0,0,0,0,0,0,0,0,0,0,0,0,4.85,0,9.7,0
2008,80,60,-121.1483333,34.15,5.03,426,2148,12.61,33.57333333,6.063333333,25.36,1.96,11.02117647,33.74594118,4.157058824,25.78588235,0.667058824,0,0,1,out_cca,not_paired,0,5.03,0,0,0,0,0,0,0,0,0,0,5.03,0,0,0,0,0,5.03,0,0,0,0,0,80.48,0,25.15,0,0,0,0,0,0,5.03,0,5.03,0,5.03,0,20.12,0
2008,83.3,60,-120.755,33.57833333,4.76,438.8,1425,12.21666667,33.57733333,6.265,25.44,1.505,11.31142857,33.68828571,4.706666667,25.71307692,0.773846154,0.989583333,0.010416667,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,93.3,35,-117.8733333,32.68,5,443.5,624,13.67,33.505,5.68,25.105,1.115,12.28166667,33.62608333,4.3175,25.46333333,0.493333333,1,0,0,in_cca,pair6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,86.7,60,-120.35,32.99,4.76,442.1,731,12.11,33.50566667,6.115,25.405,1.35,10.97785714,33.67407143,4.366923077,25.77,0.528461538,NA,NA,NA,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,93.3,40,-118.21,32.515,4.71,453.5,1102,13.99333333,33.528,5.943333333,25.05333333,2.56,12.345,33.5728125,4.726875,25.40625,1.061875,0.101010101,0.898989899,0,out_cca,pair3,0,0,0,0,0,0,0,0,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,93.3,45,-118.555,32.34666667,4.8,439.1,1363,14.225,33.5835,6.065,25.05,2.56,12.03928571,33.65135714,4.555714286,25.51642857,1.158571429,0.584158416,0.415841584,0,out_cca,pair1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,76.7,55,-121.1983333,34.89,4.94,436,566,11.82,33.037,6.16,25.1,0.83,11.27,33.30625,5.220833333,25.3975,0.59,0.01010101,0,0.98989899,out_cca,not_paired,0,0,0,0,0,0,4.94,0,0,0,0,0,0,0,0,4.94,0,0,0,0,0,0,0,0,0,0,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,76.7,60,-121.5466667,34.72333333,4.35,481.9,963,11.65,33.122,6.135,25.2,0.945,10.78833333,33.61216667,4.150833333,25.73166667,0.380833333,0,0,1,out_cca,not_paired,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,93.3,50,-118.8916667,32.18166667,5.04,430.2,1491,14.13,33.5225,5.835,25.02,0.8,12.25153846,33.60861538,4.629230769,25.44769231,0.424615385,0,1,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,93.3,55,-119.2316667,32.01333333,5.06,423.1,1500,13.56,33.42966667,5.87,25.065,0.775,12.54,33.5115,5.078461538,25.34461538,0.515384615,0.285714286,0.714285714,0,out_cca,pair4,0,0,0,0,0,0,5.06,0,0,0,0,0,0,0,0,10.12,0,25.3,5.06,0,0,0,0,20.24,0,10.12,0,0,0,0,0,0,0,0,0,0,0,0,0,10.12,0
2009,93.3,26.7,-117.305,32.95666667,4.67,177.8,115,14.19333333,33.36833333,6.063333333,24.88666667,1.13,13.25454545,33.42972727,5.118181818,25.12363636,0.739090909,0.782608696,0.217391304,0,out_cca,pair5,0,0,0,0,0,0,9.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,93.3,55,-119.2316667,32.015,4.73,473,1602,14.43666667,33.339,5.815,24.81,0.575,13.14692308,33.36723077,5.279166667,25.11083333,0.365833333,0.285714286,0.714285714,0,out_cca,pair4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,93.3,60,-119.57,31.84666667,3.34,586.1,1901,14.35,33.3435,5.835,24.835,0.605,13.09909091,33.37045455,5.318181818,25.10272727,0.379090909,NA,NA,NA,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,90,60,-119.96,32.41833333,5.22,410.9,891,14.69,33.2765,5.895,24.71,0.47,12.50692308,33.12761538,5.625384615,25.02692308,0.246923077,0.868686869,0.131313131,0,out_cca,not_paired,0,0,0,0,0,0,0,0,5.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,90,53,-119.4816667,32.65333333,4.12,484.9,1339,13.86,33.26,6.065,24.875,0.905,12.32466667,33.30086667,5.580666667,25.20066667,0.532,0.408163265,0.591836735,0,in_cca,pair4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,90,45,-119.01,32.88166667,4.96,424.6,1652,13.52333333,33.28066667,6.105,24.955,0.8,12.13,33.32246154,5.315,25.28083333,0.384166667,0,1,0,in_cca,pair3,0,0,0,0,0,0,0,0,4.96,4.96,0,0,0,0,0,9.92,0,9.92,4.96,0,0,0,0,4.96,0,14.88,34.72,0,0,0,0,0,0,0,39.68,0,0,0,0,34.72,0.03030303
2009,90,37,-118.3866667,33.185,4.04,472.6,1202,14.395,33.367,6.11,24.845,0.57,12.92071429,33.4705,4.885,25.21857143,0.442142857,0,1,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,90,28,-117.7683333,33.485,4.32,83,50,14.32666667,33.365,6.116666667,24.85666667,0.66,13.17375,33.4235,5.13375,25.1325,0.6275,0.164556962,0.835443038,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,90,30,-117.9033333,33.41833333,5.25,410.2,624,14.27,33.347,6.195,24.855,0.905,12.19416667,33.49641667,4.5325,25.37916667,0.310833333,0.313131313,0.353535354,0.333333333,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,90,35,-118.2516667,33.25166667,4.18,457.6,336,14.51333333,33.37333333,6.025,24.815,0.51,13.03833333,33.45625,4.810909091,25.21454545,0.352727273,0.711538462,0.288461538,0,out_cca,pair6,0,0,0,0,0,0,0,0,4.18,0,0,0,0,0,4.18,0,0,0,37.62,0,0,0,0,0,0,0,8.36,0,0,0,0,0,0,0,4.18,0,0,0,0,0,0.071428571
2009,86.7,33,-118.49,33.89,5.16,92.2,59,13.7475,33.36275,6.33,24.97333333,1.4,12.87111111,33.40066667,5.04375,25.20125,0.88875,0.153061224,0,0.846938776,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16,0,0,0,0,0
2009,86.7,35,-118.6283333,33.82333333,5.15,416.5,665,13.82666667,33.36133333,6.343333333,24.95,1.476666667,12.46533333,33.4804,4.754666667,25.34,0.688666667,0.01980198,0.95049505,0.02970297,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,5.15,0,0,0,0,0,41.2,103,0,0,0,0,0,0,0,36.05,0,0,0,0,0,0,0,0,10.3,0,0,0,15.45,0
2009,86.7,40,-118.9733333,33.65666667,5.48,395.2,773,14.165,33.365,6.335,24.89,0.535,12.61461538,33.442,5.177692308,25.25692308,0.43,0.646464646,0.353535354,0,in_cca,pair1,0,0,0,0,0,0,0,0,0,0,0,5.48,0,0,0,0,0,0,5.48,0,0,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,10.96,0,0,0,0,0
2009,86.7,45,-119.3166667,33.49166667,4.47,427.5,1662,13.6,33.37333333,6.14,25.005,0.643333333,12.11333333,33.48625,4.925833333,25.41636364,0.404166667,0.247524752,0.752475248,0,in_cca,pair2,0,0,0,0,0,0,4.47,0,4.47,0,0,0,0,0,4.47,0,0,22.35,4.47,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94,0.083333333
2009,86.7,50,-119.6633333,33.32333333,3.83,111.8,68,12.9925,33.324,6.076666667,25.09333333,0.936666667,12.6625,33.37391667,5.568181818,25.20818182,0.716363636,1,0,0,in_cca,pair5,0,0,0,0,0,0,7.66,0,3.83,0,0,11.49,3.83,0,0,3.83,0,76.6,0,0,0,0,3.83,7.66,26.81,15.32,22.98,0,0,0,0,0,0,0,0,3.83,0,3.83,0,26.81,0.01754386
2009,86.7,55,-120.0083333,33.15666667,5.13,412.2,1218,13.27,33.34466667,6.16,25.055,1.09,12.16333333,33.396,5.184545455,25.33090909,0.441818182,NA,NA,NA,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,93.3,28,-117.3966667,32.91333333,5.26,408.1,632,14.155,33.367,6.025,24.895,1.095,12.50916667,33.48625,4.740833333,25.30833333,0.529166667,0,0.85,0.15,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,86.7,60,-120.3483333,32.99,5.06,438.8,744,12.985,33.33675,6.296666667,25.10333333,1.363333333,12.09277778,33.40605556,5.404117647,25.34117647,0.573529412,NA,NA,NA,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06,0
2009,93.3,30,-117.53,32.84666667,5.3,401.7,857,14.37,33.38366667,5.98,24.86,0.86,13.07533333,33.46066667,5.032666667,25.17933333,0.584666667,0,0.929292929,0.070707071,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,83.3,60,-120.755,33.57666667,4.64,450.5,1409,13.02,33.38733333,6.415,25.14,1.76,11.97333333,33.4555,5.213636364,25.41272727,0.71,0.989583333,0.010416667,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64,0,0,0,4.64,0
2009,83.3,55,-120.41,33.745,4.55,443.5,831,13.27666667,33.33833333,6.336666667,25.05333333,1.586666667,12.28058824,33.39452941,5.47875,25.29875,0.905625,0.525252525,0.474747475,0,out_cca,pair2,0,0,0,0,0,0,0,0,0,0,0,31.85,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,36.4,0
2009,83.3,51,-120.1333333,33.87833333,5.48,107.2,80,12.765,33.462,6.043333333,25.25,4.003333333,11.9625,33.5595,4.874545455,25.49636364,2.250909091,0.804597701,0.195402299,0,out_cca,not_paired,0,0,10.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.24,0,0,0,0,0,0,5.48,0,0,5.48,0,0,0,0,0,0,0,5.48,0,10.96,0,0,0
2009,83.3,40.6,-119.41,34.22666667,3.27,61.5,36,13.5875,33.3845,6.133333333,25.025,0.526666667,13.48166667,33.38666667,6.088,25.04833333,0.854,0,1,0,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,83.3,42,-119.5033333,34.17833333,4.34,182.6,106,13.36,33.37733333,6.155,25.06666667,0.725,12.11285714,33.48478571,4.839230769,25.38714286,0.424615385,0,0.95,0.05,out_cca,not_paired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68,0,8.68,4.34,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,13.02,0,0,0,0,0
2009,81.8,46.9,-120.025,34.275,5.27,410.5,527,13.13333333,33.39833333,6.183333333,25.12666667,1.683333333,12.4275,33.4529375,5.218125,25.306875,0.811875,0,0.598214286,0.401785714,out_cca,not_paired,0,0,5.27,0,0,0,0,0,0,0,0,15.81,0,0,0,0,0,31.62,10.54,0,0,0,0,0,10.54,0,0,0,0,0,0,0,0,0,5.27,0,0,0,0,5.27,0
2009,93.3,35,-117.8733333,32.68,5.15,398.1,627,14.37,33.377,5.975,24.855,0.59,13.02529412,33.45717647,4.922941176,25.18764706,0.432941176,1,0,0,in_cca,pair6,0,0,0,0,0,0,0,0,10.3,0,0,25.75,0,0,0,0,0,5.15,25.75,0,0,0,0,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143
2009,80,51,-120.5233333,34.45,4.96,125.3,86,13.88,33.36933333,6.966666667,24.95333333,2.666666667,12.98444444,33.40544444,5.852222222,25.16111111,1.412222222,0.455445545,0,0.544554455,out_cca,not_paired,0,0,9.92,0,0,0,0,0,0,0,0,0,4.96,0,0,0,0,79.36,14.88,0,0,0,0,0,9.92,0,0,0,4.96,0,0,0,0,0,0,29.76,0,14.88,0,0,0
